Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
06/05/2026 09:24:48,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
06/05/2026 09:24:48,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,66439912
06/05/2026 09:24:48,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/05/2026 09:24:48,System.Runtime,dotnet.assembly.count ({assembly}),Metric,133
06/05/2026 09:24:48,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,180363264
06/05/2026 09:24:48,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 2 sec),Rate,0
06/05/2026 09:24:48,System.Runtime,dotnet.gc.pause.time (s / 2 sec),Rate,0
06/05/2026 09:24:48,System.Runtime,dotnet.process.memory.working_set (By),Metric,364347392
06/05/2026 09:24:48,System.Runtime,dotnet.jit.compiled_methods ({method} / 2 sec),Rate,4
06/05/2026 09:24:48,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
06/05/2026 09:24:48,System.Runtime,dotnet.process.cpu.time (s / 2 sec)[cpu.mode=system],Rate,0.0024140000000000272
06/05/2026 09:24:48,System.Runtime,dotnet.process.cpu.time (s / 2 sec)[cpu.mode=user],Rate,0.0024529999999991503
06/05/2026 09:24:48,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,9128376
06/05/2026 09:24:48,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,1012408
06/05/2026 09:24:48,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
06/05/2026 09:24:48,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,97498728
06/05/2026 09:24:48,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,57192
06/05/2026 09:24:48,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen1],Rate,0
06/05/2026 09:24:48,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen0],Rate,0
06/05/2026 09:24:48,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen2],Rate,0
06/05/2026 09:24:50,System.Runtime,dotnet.jit.compiled_il.size (By / 2 sec),Rate,30
06/05/2026 09:24:50,System.Runtime,dotnet.gc.heap.total_allocated (By / 2 sec),Rate,40776
06/05/2026 09:24:50,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 2 sec),Rate,0
06/05/2026 09:24:50,System.Runtime,dotnet.timer.count ({timer}),Metric,2
06/05/2026 09:24:50,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 2 sec),Rate,0
06/05/2026 09:24:50,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 2 sec),Rate,0
06/05/2026 09:24:50,System.Runtime,dotnet.jit.compilation.time (s / 2 sec),Rate,0.000295200000000051
06/05/2026 09:24:50,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,8730720
06/05/2026 09:24:50,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,18456
06/05/2026 09:24:50,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
06/05/2026 09:24:50,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,66439912
06/05/2026 09:24:50,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/05/2026 09:24:50,System.Runtime,dotnet.assembly.count ({assembly}),Metric,133
06/05/2026 09:24:50,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,180363264
06/05/2026 09:24:50,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 2 sec),Rate,0
06/05/2026 09:24:50,System.Runtime,dotnet.gc.pause.time (s / 2 sec),Rate,0
06/05/2026 09:24:50,System.Runtime,dotnet.process.memory.working_set (By),Metric,364351488
06/05/2026 09:24:50,System.Runtime,dotnet.jit.compiled_methods ({method} / 2 sec),Rate,1
06/05/2026 09:24:50,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
06/05/2026 09:24:50,System.Runtime,dotnet.process.cpu.time (s / 2 sec)[cpu.mode=system],Rate,0.0005099999999999549
06/05/2026 09:24:50,System.Runtime,dotnet.process.cpu.time (s / 2 sec)[cpu.mode=user],Rate,0.0006950000000003342
06/05/2026 09:24:50,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,9128376
06/05/2026 09:24:50,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,1012408
06/05/2026 09:24:50,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
06/05/2026 09:24:50,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,97498728
06/05/2026 09:24:50,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,57192
06/05/2026 09:24:50,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen1],Rate,0
06/05/2026 09:24:50,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen0],Rate,0
06/05/2026 09:24:50,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen2],Rate,0
06/05/2026 09:24:52,System.Runtime,dotnet.jit.compiled_il.size (By / 2 sec),Rate,370
06/05/2026 09:24:52,System.Runtime,dotnet.gc.heap.total_allocated (By / 2 sec),Rate,32632
06/05/2026 09:24:52,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 2 sec),Rate,0
06/05/2026 09:24:52,System.Runtime,dotnet.timer.count ({timer}),Metric,2
06/05/2026 09:24:52,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 2 sec),Rate,0
06/05/2026 09:24:52,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 2 sec),Rate,0
06/05/2026 09:24:52,System.Runtime,dotnet.jit.compilation.time (s / 2 sec),Rate,0.0032199999999997786
06/05/2026 09:24:52,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,8730720
06/05/2026 09:24:52,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,18456
06/05/2026 09:24:52,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
06/05/2026 09:24:52,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,66439912
06/05/2026 09:24:52,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/05/2026 09:24:52,System.Runtime,dotnet.assembly.count ({assembly}),Metric,133
06/05/2026 09:24:52,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,180363264
06/05/2026 09:24:52,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 2 sec),Rate,0
06/05/2026 09:24:52,System.Runtime,dotnet.gc.pause.time (s / 2 sec),Rate,0
06/05/2026 09:24:52,System.Runtime,dotnet.process.memory.working_set (By),Metric,364355584
06/05/2026 09:24:52,System.Runtime,dotnet.jit.compiled_methods ({method} / 2 sec),Rate,6
06/05/2026 09:24:52,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
06/05/2026 09:24:52,System.Runtime,dotnet.process.cpu.time (s / 2 sec)[cpu.mode=system],Rate,0.0010200000000000209
06/05/2026 09:24:52,System.Runtime,dotnet.process.cpu.time (s / 2 sec)[cpu.mode=user],Rate,0.0029250000000002885
06/05/2026 09:24:52,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,9128376
06/05/2026 09:24:52,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,1012408
06/05/2026 09:24:52,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
06/05/2026 09:24:52,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,97498728
06/05/2026 09:24:52,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,57192
06/05/2026 09:24:52,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen1],Rate,0
06/05/2026 09:24:52,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen0],Rate,0
06/05/2026 09:24:52,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen2],Rate,0
06/05/2026 09:24:54,System.Runtime,dotnet.jit.compiled_il.size (By / 2 sec),Rate,0
06/05/2026 09:24:54,System.Runtime,dotnet.gc.heap.total_allocated (By / 2 sec),Rate,24456
06/05/2026 09:24:54,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 2 sec),Rate,0
06/05/2026 09:24:54,System.Runtime,dotnet.timer.count ({timer}),Metric,2
06/05/2026 09:24:54,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 2 sec),Rate,0
06/05/2026 09:24:54,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 2 sec),Rate,0
06/05/2026 09:24:54,System.Runtime,dotnet.jit.compilation.time (s / 2 sec),Rate,0
06/05/2026 09:24:54,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,8730720
06/05/2026 09:24:54,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,18456
06/05/2026 09:24:54,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
06/05/2026 09:24:54,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,66439912
06/05/2026 09:24:54,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/05/2026 09:24:54,System.Runtime,dotnet.assembly.count ({assembly}),Metric,133
06/05/2026 09:24:54,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,180363264
06/05/2026 09:24:54,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 2 sec),Rate,0
06/05/2026 09:24:54,System.Runtime,dotnet.gc.pause.time (s / 2 sec),Rate,0
06/05/2026 09:24:54,System.Runtime,dotnet.process.memory.working_set (By),Metric,364347392
06/05/2026 09:24:54,System.Runtime,dotnet.jit.compiled_methods ({method} / 2 sec),Rate,0
06/05/2026 09:24:54,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
06/05/2026 09:24:54,System.Runtime,dotnet.process.cpu.time (s / 2 sec)[cpu.mode=system],Rate,1.0999999999983245E-05
06/05/2026 09:24:54,System.Runtime,dotnet.process.cpu.time (s / 2 sec)[cpu.mode=user],Rate,0.0006879999999993558
06/05/2026 09:24:54,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,9128376
06/05/2026 09:24:54,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,1012408
06/05/2026 09:24:54,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
06/05/2026 09:24:54,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,97498728
06/05/2026 09:24:54,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,57192
06/05/2026 09:24:54,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen1],Rate,0
06/05/2026 09:24:54,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen0],Rate,0
06/05/2026 09:24:54,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen2],Rate,0
06/05/2026 09:24:56,System.Runtime,dotnet.jit.compiled_il.size (By / 2 sec),Rate,0
06/05/2026 09:24:56,System.Runtime,dotnet.gc.heap.total_allocated (By / 2 sec),Rate,38688
06/05/2026 09:24:56,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 2 sec),Rate,0
06/05/2026 09:24:56,System.Runtime,dotnet.timer.count ({timer}),Metric,2
06/05/2026 09:24:56,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 2 sec),Rate,0
06/05/2026 09:24:56,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 2 sec),Rate,0
06/05/2026 09:24:56,System.Runtime,dotnet.jit.compilation.time (s / 2 sec),Rate,0
06/05/2026 09:24:56,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,8730720
06/05/2026 09:24:56,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,18456
06/05/2026 09:24:56,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
06/05/2026 09:24:56,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,66439912
06/05/2026 09:24:56,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/05/2026 09:24:56,System.Runtime,dotnet.assembly.count ({assembly}),Metric,133
06/05/2026 09:24:56,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,180363264
06/05/2026 09:24:56,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 2 sec),Rate,0
06/05/2026 09:24:56,System.Runtime,dotnet.gc.pause.time (s / 2 sec),Rate,0
06/05/2026 09:24:56,System.Runtime,dotnet.process.memory.working_set (By),Metric,364322816
06/05/2026 09:24:56,System.Runtime,dotnet.jit.compiled_methods ({method} / 2 sec),Rate,0
06/05/2026 09:24:56,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
06/05/2026 09:24:56,System.Runtime,dotnet.process.cpu.time (s / 2 sec)[cpu.mode=system],Rate,4.500000000001725E-05
06/05/2026 09:24:56,System.Runtime,dotnet.process.cpu.time (s / 2 sec)[cpu.mode=user],Rate,0.0006860000000008526
06/05/2026 09:24:56,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,9128376
06/05/2026 09:24:56,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,1012408
06/05/2026 09:24:56,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
06/05/2026 09:24:56,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,97498728
06/05/2026 09:24:56,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,57192
06/05/2026 09:24:56,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen1],Rate,0
06/05/2026 09:24:56,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen0],Rate,0
06/05/2026 09:24:56,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen2],Rate,0
06/05/2026 09:24:58,System.Runtime,dotnet.jit.compiled_il.size (By / 2 sec),Rate,64
06/05/2026 09:24:58,System.Runtime,dotnet.gc.heap.total_allocated (By / 2 sec),Rate,32728
06/05/2026 09:24:58,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 2 sec),Rate,0
06/05/2026 09:24:58,System.Runtime,dotnet.timer.count ({timer}),Metric,2
06/05/2026 09:24:58,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 2 sec),Rate,2
06/05/2026 09:24:58,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 2 sec),Rate,0
06/05/2026 09:24:58,System.Runtime,dotnet.jit.compilation.time (s / 2 sec),Rate,0.0005315000000001291
06/05/2026 09:24:58,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,8730720
06/05/2026 09:24:58,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,18456
06/05/2026 09:24:58,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
06/05/2026 09:24:58,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,66439912
06/05/2026 09:24:58,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/05/2026 09:24:58,System.Runtime,dotnet.assembly.count ({assembly}),Metric,133
06/05/2026 09:24:58,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,180363264
06/05/2026 09:24:58,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 2 sec),Rate,0
06/05/2026 09:24:58,System.Runtime,dotnet.gc.pause.time (s / 2 sec),Rate,0
06/05/2026 09:24:58,System.Runtime,dotnet.process.memory.working_set (By),Metric,364331008
06/05/2026 09:24:58,System.Runtime,dotnet.jit.compiled_methods ({method} / 2 sec),Rate,1
06/05/2026 09:24:58,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
06/05/2026 09:24:58,System.Runtime,dotnet.process.cpu.time (s / 2 sec)[cpu.mode=system],Rate,0.0010499999999999954
06/05/2026 09:24:58,System.Runtime,dotnet.process.cpu.time (s / 2 sec)[cpu.mode=user],Rate,0.0011559999999999349
06/05/2026 09:24:58,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,9128376
06/05/2026 09:24:58,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,1012408
06/05/2026 09:24:58,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
06/05/2026 09:24:58,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,97498728
06/05/2026 09:24:58,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,57192
06/05/2026 09:24:58,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen1],Rate,0
06/05/2026 09:24:58,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen0],Rate,0
06/05/2026 09:24:58,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen2],Rate,0
06/05/2026 09:25:00,System.Runtime,dotnet.jit.compiled_il.size (By / 2 sec),Rate,0
06/05/2026 09:25:00,System.Runtime,dotnet.gc.heap.total_allocated (By / 2 sec),Rate,32736
06/05/2026 09:25:00,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 2 sec),Rate,0
06/05/2026 09:25:00,System.Runtime,dotnet.timer.count ({timer}),Metric,2
06/05/2026 09:25:00,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 2 sec),Rate,0
06/05/2026 09:25:00,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 2 sec),Rate,0
06/05/2026 09:25:00,System.Runtime,dotnet.jit.compilation.time (s / 2 sec),Rate,0
06/05/2026 09:25:00,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,8730720
06/05/2026 09:25:00,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,18456
06/05/2026 09:25:00,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
06/05/2026 09:25:00,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,66439912
06/05/2026 09:25:00,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/05/2026 09:25:00,System.Runtime,dotnet.assembly.count ({assembly}),Metric,133
06/05/2026 09:25:00,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,180363264
06/05/2026 09:25:00,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 2 sec),Rate,0
06/05/2026 09:25:00,System.Runtime,dotnet.gc.pause.time (s / 2 sec),Rate,0
06/05/2026 09:25:00,System.Runtime,dotnet.process.memory.working_set (By),Metric,364331008
06/05/2026 09:25:00,System.Runtime,dotnet.jit.compiled_methods ({method} / 2 sec),Rate,0
06/05/2026 09:25:00,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
06/05/2026 09:25:00,System.Runtime,dotnet.process.cpu.time (s / 2 sec)[cpu.mode=system],Rate,6.0000000000004494E-05
06/05/2026 09:25:00,System.Runtime,dotnet.process.cpu.time (s / 2 sec)[cpu.mode=user],Rate,0.0009119999999995798
06/05/2026 09:25:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,9128376
06/05/2026 09:25:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,1012408
06/05/2026 09:25:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
06/05/2026 09:25:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,97498728
06/05/2026 09:25:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,57192
06/05/2026 09:25:00,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen1],Rate,0
06/05/2026 09:25:00,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen0],Rate,0
06/05/2026 09:25:00,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen2],Rate,0
06/05/2026 09:25:02,System.Runtime,dotnet.jit.compiled_il.size (By / 2 sec),Rate,0
06/05/2026 09:25:02,System.Runtime,dotnet.gc.heap.total_allocated (By / 2 sec),Rate,32720
06/05/2026 09:25:02,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 2 sec),Rate,0
06/05/2026 09:25:02,System.Runtime,dotnet.timer.count ({timer}),Metric,2
06/05/2026 09:25:02,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 2 sec),Rate,0
06/05/2026 09:25:02,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 2 sec),Rate,0
06/05/2026 09:25:02,System.Runtime,dotnet.jit.compilation.time (s / 2 sec),Rate,0
06/05/2026 09:25:02,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,8730720
06/05/2026 09:25:02,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,18456
06/05/2026 09:25:02,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
06/05/2026 09:25:02,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,66439912
06/05/2026 09:25:02,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/05/2026 09:25:02,System.Runtime,dotnet.assembly.count ({assembly}),Metric,133
06/05/2026 09:25:02,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,180363264
06/05/2026 09:25:02,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 2 sec),Rate,0
06/05/2026 09:25:02,System.Runtime,dotnet.gc.pause.time (s / 2 sec),Rate,0
06/05/2026 09:25:02,System.Runtime,dotnet.process.memory.working_set (By),Metric,364322816
06/05/2026 09:25:02,System.Runtime,dotnet.jit.compiled_methods ({method} / 2 sec),Rate,0
06/05/2026 09:25:02,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
06/05/2026 09:25:02,System.Runtime,dotnet.process.cpu.time (s / 2 sec)[cpu.mode=system],Rate,2.6000000000026002E-05
06/05/2026 09:25:02,System.Runtime,dotnet.process.cpu.time (s / 2 sec)[cpu.mode=user],Rate,0.0007609999999997896
06/05/2026 09:25:02,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,9128376
06/05/2026 09:25:02,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,1012408
06/05/2026 09:25:02,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
06/05/2026 09:25:02,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,97498728
06/05/2026 09:25:02,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,57192
06/05/2026 09:25:02,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen1],Rate,0
06/05/2026 09:25:02,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen0],Rate,0
06/05/2026 09:25:02,System.Runtime,dotnet.gc.collections ({collection} / 2 sec)[gc.heap.generation=gen2],Rate,0
06/05/2026 09:25:04,System.Runtime,dotnet.jit.compiled_il.size (By / 2 sec),Rate,0
06/05/2026 09:25:04,System.Runtime,dotnet.gc.heap.total_allocated (By / 2 sec),Rate,32040
06/05/2026 09:25:04,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 2 sec),Rate,0
06/05/2026 09:25:04,System.Runtime,dotnet.timer.count ({timer}),Metric,2
06/05/2026 09:25:04,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 2 sec),Rate,0
06/05/2026 09:25:04,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 2 sec),Rate,0
06/05/2026 09:25:04,System.Runtime,dotnet.jit.compilation.time (s / 2 sec),Rate,0
06/05/2026 09:25:04,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,8730720
06/05/2026 09:25:04,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,18456
06/05/2026 09:25:04,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
06/05/2026 09:25:04,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,66439912
06/05/2026 09:25:04,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/05/2026 09:25:04,System.Runtime,dotnet.assembly.count ({assembly}),Metric,133
06/05/2026 09:25:04,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,180363264
06/05/2026 09:25:04,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 2 sec),Rate,0
06/05/2026 09:25:04,System.Runtime,dotnet.gc.pause.time (s / 2 sec),Rate,0
06/05/2026 09:25:04,System.Runtime,dotnet.process.memory.working_set (By),Metric,364322816
06/05/2026 09:25:04,System.Runtime,dotnet.jit.compiled_methods ({method} / 2 sec),Rate,0
06/05/2026 09:25:04,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
06/05/2026 09:25:04,System.Runtime,dotnet.process.cpu.time (s / 2 sec)[cpu.mode=system],Rate,0
06/05/2026 09:25:04,System.Runtime,dotnet.process.cpu.time (s / 2 sec)[cpu.mode=user],Rate,0.0007540000000005875
06/05/2026 09:25:04,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,9128376
06/05/2026 09:25:04,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,1012408
